    0.2100000000E-01    0.7059988196E-05    0.7971256694E-05    0.1000000000E+01    0.5977496562E-05    0.1878401656E-05    0.1000000000E+01    0.6666943107E-05    0.1336706099E-04    0.1000000000E+01    0.1824352118E-05    0.1451510352E-05    0.5376655566E+00    0.8431581994E+00    0.1767720810E-05   -0.7553775038E-06    0.8600139412E+00
    0.2150000000E-01    0.7240059994E-05    0.7898464623E-05    0.1000000000E+01    0.6046106161E-05    0.1787113541E-05    0.1000000000E+01    0.6990286835E-05    0.1330435606E-04    0.1000000000E+01    0.1885196854E-05    0.1475154019E-05    0.5490121056E+00    0.8358143980E+00    0.1859304439E-05   -0.7865772565E-06    0.8804904636E+00
    0.2200000000E-01    0.7419970892E-05    0.7822120088E-05    0.1000000000E+01    0.6113564646E-05    0.1694090306E-05    0.1000000000E+01    0.7313704446E-05    0.1323428860E-04    0.9999999999E+00    0.1946786549E-05    0.1498126067E-05    0.5602583635E+00    0.8283179137E+00    0.1953486220E-05   -0.8180929939E-06    0.9009669860E+00
    0.2250000000E-01    0.7599658184E-05    0.7742204572E-05    0.1000000000E+01    0.6179835086E-05    0.1599341216E-05    0.1000000000E+01    0.7637031679E-05    0.1315683511E-04    0.9999999999E+00    0.2009115296E-05    0.1520415887E-05    0.5714022758E+00    0.8206701159E+00    0.2050285363E-05   -0.8499006427E-06    0.9214435084E+00
    0.2300000000E-01    0.7779058475E-05    0.7658700552E-05    0.1000000000E+01    0.6244880485E-05    0.1502876235E-05    0.1000000000E+01    0.7960103489E-05    0.1307197581E-04    0.9999999999E+00    0.2072177062E-05    0.1542012935E-05    0.5824418069E+00    0.8128724018E+00    0.2149720954E-05   -0.8819757892E-06    0.9419200308E+00
    0.2350000000E-01    0.7958107699E-05    0.7571591505E-05    0.1000000000E+01    0.6308663800E-05    0.1404706025E-05    0.1000000000E+01    0.8282754140E-05    0.1297969463E-04    0.9999999999E+00    0.2135965690E-05    0.1562906732E-05    0.5933749401E+00    0.8049261957E+00    0.2251811955E-05   -0.9142936784E-06    0.9623965532E+00
    0.2400000000E-01    0.8136741130E-05    0.7480861937E-05    0.1000000000E+01    0.6371147946E-05    0.1304841959E-05    0.1000000000E+01    0.8604817288E-05    0.1287997925E-04    0.9999999999E+00    0.2200474898E-05    0.1583086869E-05    0.6041996781E+00    0.7968329492E+00    0.2356577195E-05   -0.9468292127E-06    0.9828730756E+00
    0.2450000000E-01    0.8314893398E-05    0.7386497391E-05    0.1000000000E+01    0.6432295813E-05    0.1203296117E-05    0.1000000000E+01    0.8926126068E-05    0.1277282107E-04    0.9999999999E+00    0.2265698280E-05    0.1602543007E-05    0.6149140437E+00    0.7885941408E+00    0.2464035368E-05   -0.9795569509E-06    0.1003349598E+01
    0.2500000000E-01    0.8492498504E-05    0.7288484468E-05    0.1000000000E+01    0.6492070275E-05    0.1100081299E-05    0.1000000000E+01    0.9246513185E-05    0.1265821528E-04    0.9999999999E+00    0.2331629311E-05    0.1621264879E-05    0.6255160794E+00    0.7802112755E+00    0.2574205028E-05   -0.1012451107E-05    0.1023826120E+01
    0.2550000000E-01    0.8669489831E-05    0.7186810842E-05    0.1000000000E+01    0.6550434204E-05    0.9952110235E-06    0.1000000000E+01    0.9565810994E-05    0.1253616085E-04    0.9999999999E+00    0.2398261342E-05    0.1639242289E-05    0.6360038486E+00    0.7716858846E+00    0.2687104587E-05   -0.1045485553E-05    0.1044302643E+01
    0.2600000000E-01    0.8845800165E-05    0.7081465281E-05    0.1000000000E+01    0.6607350483E-05    0.8886995352E-06    0.1000000000E+01    0.9883851593E-05    0.1240666050E-04    0.9999999999E+00    0.2465587607E-05    0.1656465118E-05    0.6463754355E+00    0.7630195256E+00    0.2802752308E-05   -0.1078633814E-05    0.1064779165E+01
    0.2650000000E-01    0.9021361706E-05    0.6972437657E-05    0.1000000000E+01    0.6662782018E-05    0.7805618074E-06    0.1000000000E+01    0.1020046691E-04    0.1226972078E-04    0.9999999999E+00    0.2533601218E-05    0.1672923320E-05    0.6566289453E+00    0.7542137815E+00    0.2921166299E-05   -0.1111869068E-05    0.1085255688E+01
    0.2700000000E-01    0.9196106087E-05    0.6859718965E-05    0.1000000000E+01    0.6716691750E-05    0.6708135464E-06    0.1000000000E+01    0.1051548879E-04    0.1212535201E-04    0.9999999999E+00    0.2602295172E-05    0.1688606929E-05    0.6667625050E+00    0.7452702610E+00    0.3042364515E-05   -0.1145164149E-05    0.1105732210E+01
    0.2750000000E-01    0.9369964390E-05    0.6743301340E-05    0.1000000000E+01    0.6769042670E-05    0.5594711952E-06    0.1000000000E+01    0.1082874908E-04    0.1197356830E-04    0.9999999999E+00    0.2671662349E-05    0.1703506056E-05    0.6767742635E+00    0.7361905977E+00    0.3166364747E-05   -0.1178491542E-05    0.1126208733E+01
    0.2800000000E-01    0.9542867162E-05    0.6623178074E-05    0.1000000000E+01    0.6819797829E-05    0.4465519369E-06    0.1000000000E+01    0.1114007971E-04    0.1181438757E-04    0.9999999999E+00    0.2741695512E-05    0.1717610893E-05    0.6866623919E+00    0.7269764505E+00    0.3293184620E-05   -0.1211823384E-05    0.1146685255E+01
    0.2850000000E-01    0.9714744432E-05    0.6499343625E-05    0.1000000000E+01    0.6868920356E-05    0.3320736979E-06    0.1000000000E+01    0.1144931282E-04    0.1164783152E-04    0.9999999999E+00    0.2812387312E-05    0.1730911715E-05    0.6964250838E+00    0.7176295023E+00    0.3422841590E-05   -0.1245131463E-05    0.1167161777E+01
