    0.3450000000E-01    0.4328915490E-05   -0.1619336221E-04    0.9999999999E+00   -0.1594929227E-06   -0.9177960903E-05    0.1000000000E+01    0.8426525991E-05    0.4109028783E-05   -0.1525973902E+00   -0.9882884379E+00   -0.1912230097E-05    0.4141763747E-04    0.2844587195E+01
    0.3500000000E-01    0.3821604659E-05   -0.1641952853E-04    0.9999999999E+00   -0.4606596778E-06   -0.9220639363E-05    0.1000000000E+01    0.8505975928E-05    0.4068500879E-05   -0.1772399694E+00   -0.9841676652E+00   -0.2359879354E-05    0.4205051871E-04    0.2885813097E+01
    0.3550000000E-01    0.3304245353E-05   -0.1663027421E-04    0.9999999999E+00   -0.7647947370E-06   -0.9253685342E-05    0.1000000000E+01    0.8585572507E-05    0.4027137229E-05   -0.2017719088E+00   -0.9794325382E+00   -0.2821127975E-05    0.4267909671E-04    0.2927038998E+01
    0.3600000000E-01    0.2777289749E-05   -0.1682518995E-04    0.9999999999E+00   -0.1071598383E-05   -0.9276951437E-05    0.1000000000E+01    0.8665310216E-05    0.3984931936E-05   -0.2261778945E+00   -0.9740860126E+00   -0.3295976669E-05    0.4330310899E-04    0.2968264899E+01
    0.3650000000E-01    0.2241205775E-05   -0.1700387911E-04    0.9999999999E+00   -0.1380764512E-05   -0.9290299283E-05    0.1000000000E+01    0.8745183464E-05    0.3941879112E-05   -0.2504426916E+00   -0.9681314261E+00   -0.3784421546E-05    0.4392229163E-04    0.3009490801E+01
    0.3700000000E-01    0.1696476782E-05   -0.1716595831E-04    0.9999999999E+00   -0.1691980894E-05   -0.9293599811E-05    0.1000000000E+01    0.8825186586E-05    0.3897972876E-05   -0.2745511529E+00   -0.9615724956E+00   -0.4286454072E-05    0.4453637925E-04    0.3050716702E+01
    0.3750000000E-01    0.1143601189E-05   -0.1731105795E-04    0.9999999999E+00   -0.2004929445E-05   -0.9286733495E-05    0.1000000000E+01    0.8905313841E-05    0.3853207357E-05   -0.2984882291E+00   -0.9544133156E+00   -0.4802061010E-05    0.4514510519E-04    0.3091942603E+01
    0.3800000000E-01    0.5830921097E-06   -0.1743882284E-04    0.9999999999E+00   -0.2319286512E-05   -0.9269590593E-05    0.1000000000E+01    0.8985559406E-05    0.3807576695E-05   -0.3222389778E+00   -0.9466583550E+00   -0.5331224378E-05    0.4574820147E-04    0.3133168505E+01
    0.3850000000E-01    0.1547695954E-07   -0.1754891273E-04    0.9999999999E+00   -0.2634723159E-05   -0.9242071384E-05    0.1000000000E+01    0.9065917385E-05    0.3761075039E-05   -0.3457885729E+00   -0.9383124548E+00   -0.5873921393E-05    0.4634539897E-04    0.3174394406E+01
    0.3900000000E-01   -0.5587029595E-06   -0.1764100283E-04    0.9999999999E+00   -0.2950905473E-05   -0.9204086389E-05    0.1000000000E+01    0.9146381801E-05    0.3713696552E-05   -0.3691223137E+00   -0.9293808248E+00   -0.6430124429E-05    0.4693642744E-04    0.3215620308E+01
    0.3950000000E-01   -0.1138892893E-05   -0.1771478439E-04    0.9999999999E+00   -0.3267494868E-05   -0.9155556588E-05    0.1000000000E+01    0.9226946599E-05    0.3665435406E-05   -0.3922256346E+00   -0.9198690404E+00   -0.6999800970E-05    0.4752101561E-04    0.3256846209E+01
    0.4000000000E-01   -0.1724525087E-05   -0.1776996519E-04    0.9999999999E+00   -0.3584148408E-05   -0.9096413629E-05    0.1000000000E+01    0.9307605646E-05    0.3616285788E-05   -0.4150841135E+00   -0.9097830393E+00   -0.7582913559E-05    0.4809889127E-04    0.3298072110E+01
    0.4050000000E-01   -0.2315019263E-05   -0.1780627007E-04    0.9999999999E+00   -0.3900519126E-05   -0.9026600025E-05    0.1000000000E+01    0.9388352727E-05    0.3566241897E-05   -0.4376834814E+00   -0.8991291176E+00   -0.8179419762E-05    0.4866978131E-04    0.3339298012E+01
    0.4100000000E-01   -0.2909783109E-05   -0.1782344142E-04    0.9999999999E+00   -0.4216256369E-05   -0.8946069344E-05    0.1000000000E+01    0.9469181551E-05    0.3515297946E-05   -0.4600096308E+00   -0.8879139257E+00   -0.8789272118E-05    0.4923341188E-04    0.3380523913E+01
    0.4150000000E-01   -0.3508212793E-05   -0.1782123967E-04    0.9999999999E+00   -0.4531006129E-05   -0.8854786386E-05    0.1000000000E+01    0.9550085745E-05    0.3463448163E-05   -0.4820486250E+00   -0.8761444647E+00   -0.9412418102E-05    0.4978950839E-04    0.3421749814E+01
    0.4200000000E-01   -0.4109693492E-05   -0.1779944375E-04    0.9999999999E+00   -0.4844411402E-05   -0.8752727351E-05    0.1000000000E+01    0.9631058856E-05    0.3410686792E-05   -0.5037867064E+00   -0.8638280815E+00   -0.1004880008E-04    0.5033779565E-04    0.3462975716E+01
    0.4250000000E-01   -0.4713599940E-05   -0.1775785157E-04    0.9999999999E+00   -0.5156112541E-05   -0.8639879996E-05    0.1000000000E+01    0.9712094350E-05    0.3357008093E-05   -0.5252103052E+00   -0.8509724645E+00   -0.1069835527E-04    0.5087799794E-04    0.3504201617E+01
    0.4300000000E-01   -0.5319296995E-05   -0.1769628044E-04    0.9999999999E+00   -0.5465747622E-05   -0.8516243786E-05    0.1000000000E+01    0.9793185612E-05    0.3302406342E-05   -0.5463060481E+00   -0.8375856385E+00   -0.1136101571E-04    0.5140983910E-04    0.3545427519E+01
    0.4350000000E-01   -0.5926140220E-05   -0.1761456750E-04    0.9999999999E+00   -0.5772952815E-05   -0.8381830025E-05    0.1000000000E+01    0.9874325946E-05    0.3246875833E-05   -0.5670607662E+00   -0.8236759602E+00   -0.1203670822E-04    0.5193304260E-04    0.3586653420E+01
    0.4400000000E-01   -0.6533476490E-05   -0.1751257012E-04    0.9999999999E+00   -0.6077362759E-05   -0.8236661981E-05    0.1000000000E+01    0.9955508574E-05    0.3190410878E-05   -0.5874615038E+00   -0.8092521124E+00   -0.1272535435E-04    0.5244733167E-04    0.3627879321E+01
    0.4450000000E-01   -0.7140644600E-05   -0.1739016631E-04    0.9999999999E+00   -0.6378610950E-05   -0.8080775000E-05    0.1000000000E+01    0.1003672664E-04    0.3133005809E-05   -0.6074955259E+00   -0.7943230992E+00   -0.1342687038E-04    0.5295242933E-04    0.3669105223E+01
    0.4500000000E-01   -0.7746975905E-05   -0.1724725508E-04    0.9999999999E+00   -0.6676330127E-05   -0.7914216607E-05    0.1000000000E+01    0.1011797319E-04    0.3074654975E-05   -0.6271503265E+00   -0.7788982398E+00   -0.1414116724E-04    0.5344805856E-04    0.3710331124E+01
    0.4550000000E-01   -0.8351794964E-05   -0.1708375679E-04    0.9999999999E+00   -0.6970152668E-05   -0.7737046591E-05    0.1000000000E+01    0.1019924122E-04    0.3015352749E-05   -0.6464136364E+00   -0.7629871628E+00   -0.1486815052E-04    0.5393394231E-04    0.3751557025E+01
    0.4600000000E-01   -0.8954420205E-05   -0.1689961348E-04    0.9999999999E+00   -0.7259710988E-05   -0.7549337083E-05    0.1000000000E+01    0.1028052360E-04    0.2955093523E-05   -0.6652734307E+00   -0.7465998007E+00   -0.1560772044E-04    0.5440980365E-04    0.3792782927E+01
    0.4650000000E-01   -0.9554164604E-05   -0.1669478920E-04    0.9999999999E+00   -0.7544637945E-05   -0.7351172622E-05    0.1000000000E+01    0.1036181315E-04    0.2893871712E-05   -0.6837179363E+00   -0.7297463830E+00   -0.1635977179E-04    0.5487536587E-04    0.3834008828E+01
    0.4700000000E-01   -0.1015033637E-04   -0.1646927030E-04    0.9999999999E+00   -0.7824567247E-05   -0.7142650198E-05    0.1000000000E+01    0.1044310260E-04    0.2831681752E-05   -0.7017356396E+00   -0.7124374303E+00   -0.1712419391E-04    0.5533035251E-04    0.3875234730E+01
    0.4750000000E-01   -0.1074223967E-04   -0.1622306568E-04    0.9999999999E+00   -0.8099133864E-05   -0.6923879296E-05    0.1000000000E+01    0.1052438458E-04    0.2768518103E-05   -0.7193152932E+00   -0.6946837474E+00   -0.1790087070E-04    0.5577448754E-04    0.3916460631E+01
